LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-117.8282581,33.6582713,12,RANA,,,,,,,727f5f8b486d711a
-117.8127671,33.6582824,14,BROADLEAF,,,,,,,892c24a5bde9044f
-117.8211909,33.6582112,4,LASSEN,,,,,,,6648fa49f0df01ec
-117.8184915,33.6504973,7,HILLGATE,,,,,,,c4971d1ecb16b5aa
-117.8252274,33.6503521,1,WELLESLEY,,,,,,,7c0244f8b29718b4
-117.7208558,33.651117,9342,JERONIMO RD,,,,,,,37fc2998fb4abc6b
-117.7071668,33.651188,9775,TOLEDO WAY,,,,,,,30a081689febd5c5
-117.8167339,33.6495172,36,RAINBOW FALLS,,,,,,,a2714d5484b82fa9
-117.8335817,33.6492523,82,BERKELEY,,,,,,,56c109c00ff7c769
-117.8172079,33.6494239,33,RAINBOW FALLS,,,,,,,e2f71b66fd9ea30c
-117.7148964,33.6500586,11,STUDEBAKER,,,,,,,9075dcba51d9bdda
-117.817086,33.6490194,28,RAINBOW FALLS,,,,,,,14ce4ef69677f4ea
-117.8346571,33.6487572,81,CORNELL,,,,,,,3ba641d2ed8b0420
-117.8343117,33.6486183,87,CORNELL,,,,,,,8af2a922a8f85370
-117.815592,33.6487641,11,SWEETWATER,,,,,,,0e2de354e9dbced8
-117.8164648,33.6480199,30,COOL BROOK,,,,,,,3fcd6c2f59074247
-117.8159538,33.6475201,37,COOL BROOK,,,,,,,ea68f84ed5aaea70
-117.7698204,33.6480794,1136,QUAIL RDG,,,,,,,2031229d1a660713
-117.8099502,33.6471604,11,RIPPLING STREAM,,,,,,,ccf965a14a78a55a
-117.8106977,33.6468607,4,RIPPLING STREAM,,,,,,,2ec9589048c7e24f
-117.7113318,33.6470996,4,GOODYEAR,,,,,,,1f08c77622981c62
-117.8016325,33.6384026,2,HILLGRASS,,,,,,,01a23fb9a51a0bfb
-117.8050818,33.6369945,24,WINDFLOWER,,,,,,,5ccab00fe8b7349b
-117.8061422,33.6367715,10,SOUTHERN WOOD,,,,,,,907679a8338d3576
-117.8024968,33.6342898,15,SUNRISE,,,,,,,453d85db687580c8
-117.7751172,33.6448413,119,BOTTLEBRUSH,,,,,,,9ebd7ccd4dba5896
-117.8045358,33.6442807,118,STONECLIFFE AISLE,,,,,,,217934c0c8eebe1d
-117.8284102,33.6591379,21,RANA,,,,,,,e6b751c72d7066aa
-117.8206051,33.6591308,8,KLAMATH,,,,,,,c8995fb8a5a2ac5f
-117.8346572,33.6588741,14,VIEJO,,,,,,,29e444f63ea831f0
-117.8052778,33.6592221,17628,ROSA DREW LN,,,,,,,18cdaa3d8667142c
-117.8217621,33.6589325,9,KLAMATH,,,,,,,f67b40f80fd26fb0
-117.8208882,33.6589033,6,KLAMATH,,,,,,,e5b6163215d49406
-117.8128236,33.6588691,5,BROADLEAF,,,,,,,d30119a547480b17
-117.8290027,33.6586325,1,RANA,,,,,,,3b0dd775c5aa0654
-117.8286276,33.65858,11,RANA,,,,,,,29fcadc0056ab780
-117.8300248,33.6583749,4,CERRITO,,,,,,,ae7b5a1c39053da7
-117.8132706,33.6583861,15,BROADLEAF,,,,,,,64dd79a1eeb31eb6
-117.8208832,33.6577011,17,LASSEN,,,,,,,a34dc9ef7561e1b1
-117.8612661,33.6567386,19732,MACARTHUR BLVD,,,,,,,a36aad6eb1b6c369
-117.8397878,33.6570957,81,STANFORD,,,,,,,e46f88276d03b2ce
-117.8393019,33.6565383,53,STANFORD,,,,,,,e7ada0b2950be2f1
-117.7352595,33.6572139,15241,BARRANCA PKWY,,,,,,,5bfaa546b690cb42
-117.8401774,33.6556059,265,STANFORD,,,,,,,a03e8f3a589c5c82
-117.8405521,33.6549486,72,STANFORD,,,,,,,0fdea53597fe8b54
-117.8407985,33.6547019,82,STANFORD,,,,,,,16c43abb6fd9bb7d
-117.8401627,33.6546114,52,STANFORD,,,,,,,de0e26176d6927b8
-117.8164642,33.654712,1,VALLEY VW,,,,,,,81b6b04b498abd83
-117.8404944,33.6542383,594,STANFORD,LAUNDRY,,,,,,336aa67f9d14fd9e
-117.8065031,33.6545144,14,ASCENSION,,,,,,,cb53200e5742a30d
-117.8208779,33.6541771,192,ROCKVIEW,,,,,,,a46aeaf9460783de
-117.8114834,33.645961,53,SYCAMORE CRK,,,,,,,b9792842dd86cf9a
-117.8133237,33.6459103,23,SYCAMORE CRK,,,,,,,2e80a0d9bbfc0719
-117.8076948,33.6456608,3,CHARLOTTE,,,,,,,d7bb1b6961515e7d
-117.8124197,33.6453612,39,SYCAMORE CRK,,,,,,,5c809da466ad7e0f
-117.8105478,33.6453067,9,STILLWATER,,,,,,,a5532ebd7c4ba582
-117.8112607,33.6452488,4,STILLWATER,,,,,,,7c3ec76099c52152
-117.7418929,33.6457672,8669,RESEARCH DR,,,,,,,d5143e594110025b
-117.8121069,33.6449181,42,SYCAMORE CRK,,,,,,,073c827e484b8291
-117.8124022,33.644881,40,SYCAMORE CRK,,,,,,,b273015cdab14728
-117.8103279,33.6445752,21,STILLWATER,,,,,,,bbdd3ca4dc0cdd30
-117.8040035,33.6442079,309,STONECLIFFE AISLE,,,,,,,93f73f96588146a7
-117.7764276,33.6440841,102,BOTTLEBRUSH,,,,,,,691694ec4d37e6db
-117.7749252,33.6440558,119,CAPEBERRY,,,,,,,2a5abab29c50b8a9
-117.7718017,33.6440429,144,WEATHERVANE,,,,,,,6d3dadbdc23c8864
-117.7720694,33.6438524,148,WEATHERVANE,,,,,,,44bdcdadb45d4717
-117.8094608,33.643323,22,CARINA,,,,,,,bb0e65ff3e1238ac
-117.776505,33.643607,101,CAPEBERRY,,,,,,,badb6b844ad838bb
-117.804289,33.643177,204,STONECLIFFE AISLE,,,,,,,9e73afede15d41cb
-117.771126,33.6434531,136,TAPESTRY,,,,,,,844c36a9bc903f0c
-117.8101511,33.6428463,14,CARINA,,,,,,,00e5977f1f59099a
-117.7724758,33.6430886,153,TAPESTRY,,,,,,,d9e06d4b98927b69
-117.8129709,33.6424591,11,CENTAURUS,,,,,,,6530da14b7824c82
-117.809144,33.6423091,16,SIRIUS,,,,,,,08f0abc59e9043bd
-117.8047211,33.6422807,220,STONECLIFFE AISLE,,,,,,,d72b1f4e0686287f
-117.8044994,33.6585408,17624,ROSA DREW LN,,,,,,,2cecae3f42f10117
-117.8211895,33.6581436,6,LASSEN,,,,,,,e945256bcd165a42
-117.8128582,33.658136,16,BROADLEAF,,,,,,,0b62aa4b05dfea54
-117.7442034,33.6580921,95,TECHNOLOGY DR W,,,,,,,7ee670e579a3b378
-117.7583633,33.6582285,2,BANTING,,,,,,,d0eda05b69e23cab
-117.8205427,33.6578908,11,LASSEN,,,,,,,16778d242ef4da4b
-117.7703844,33.6583709,16265,LAGUNA CANYON RD,,,,,,,abdb02cea73d2bf2
-117.702297,33.6587602,50,PARKER,,,,,,,68f07bab330f3c50
-117.736465,33.6580034,15301,BARRANCA PKWY,,,,,,,09c0fc0cef7553c7
-117.8406944,33.6566758,129,STANFORD,,,,,,,57e09483c8a8d1b6
-117.8399605,33.655945,255,STANFORD,,,,,,,3e1ce6e232450f9d
-117.8072486,33.6556088,6,ASCENSION,,,,,,,37a699c64e5e87e6
-117.7540321,33.6561379,15625,ALTON PKWY,,,,,,,75c99b903c145e1f
-117.8090319,33.6550111,1530,CONCORDIA,,,,,,,92b75dad52512828
-117.8169879,33.6549072,2,RUSTLING WIND,,,,,,,6bdcec18a0f8392f
-117.8073659,33.6547734,3,SILENT NIGHT,,,,,,,2ebb00c1bb66bf25
-117.704236,33.6552924,23,PARKER,,,,,,,ceb5a05135400618
-117.8148105,33.6543872,15,CHARITY,,,,,,,2e1f7b7f37d8bf6d
-117.8163274,33.6541256,2,FALLING LEAF,,,,,,,3cdbe3044bfbeaa1
-117.8078232,33.6543692,11,TRINITY,,,,,,,f30d507b8ed810f0
-117.8077707,33.6542123,15,TRINITY,,,,,,,9738cdb7926d8203
-117.8418017,33.6537186,579,STANFORD,,,,,,,dc288350f260a79d
-117.831683,33.6536935,19091,HARVARD AVE,SUITE 146,,,,,,1702ae043f6a8281
-117.8147152,33.6538457,7,HOPE,,,,,,,212ed8e6f3df0c72
-117.8077029,33.6539088,19,TRINITY,,,,,,,d58e0d3361dd98e0
-117.8142234,33.6536853,24,CHARITY,,,,,,,2911ea585f5534d4
-117.806742,33.6537248,25,ASCENSION,,,,,,,8eea489d2d4aa64e
-117.8070769,33.6535789,22,TRINITY,,,,,,,5487251d06d8be44
-117.8387938,33.6528636,1006,STANFORD,,,,,,,e539813945cc69f2
-117.8274795,33.6529667,24,GEORGETOWN,,,,,,,d4553caa3b416d0a
-117.806082,33.6531782,32,ASCENSION,,,,,,,4e20d5f3e625ffd0
-117.7671848,33.6534791,23,PASTEUR,,,,,,,cc23cde600de5e2d
-117.8303406,33.652639,19091,HARVARD AVE,SUITE 163,,,,,,47ea1cb671996a2b
-117.8272683,33.6526248,1,GEORGETOWN,,,,,,,87471222c1719f18
-117.8287607,33.6526116,52,GEORGETOWN,,,,,,,f03b919ffc890403
-117.8390888,33.6523815,934,STANFORD,,,,,,,64e3da24aaba1626
-117.8144354,33.6526861,17,FAITH,,,,,,,e445d5b72c063be3
-117.8154516,33.6526571,8,FAITH,,,,,,,a2de42d296f33099
-117.8332511,33.6522316,19091,HARVARD AVE,SUITE 126,,,,,,4f5bdd7666bafb72
-117.8175856,33.6523308,11,ROCKY KNOLL,,,,,,,3ecdac22b41ddceb
-117.7180592,33.6534293,14,HUGHES,,,,,,,8352c9d7304ef408
-117.8169489,33.6519909,10,ROCKY KNOLL,,,,,,,8ccd20e7d1d626ed
-117.8206321,33.6520181,55,ROCKVIEW,,,,,,,f134b8a5c8135afc
-117.8261898,33.6518,55,WELLESLEY,,,,,,,d6fe52a0a1516bf2
-117.815283,33.6518521,10,DAYSTAR,,,,,,,3d302002ec2f7389
-117.8070697,33.6518547,20,BLESSING,,,,,,,8e27bd24ea13613a
-117.8184997,33.6589541,3,GUNNISON,,,,,,,eb6c2b27ffa115d9
-117.8185237,33.6588552,5,GUNNISON,,,,,,,0fb9d611bc427d9f
-117.8064214,33.658955,17616,ROSA DREW LN,,,,,,,a2f0b9ad178f4add
-117.8185138,33.658744,7,GUNNISON,,,,,,,3a5d9d8db8d71fc5
-117.8191061,33.6586847,10,GUNNISON,,,,,,,85125b632b117581
-117.8300175,33.6584644,2,CERRITO,,,,,,,c10c0d3be1c5e1e6
-117.8281517,33.6583549,16,RANA,,,,,,,b9ddc900263ee8e9
-117.7524822,33.6590493,4,VENTURE,,,,,,,12ad64c0aca3ec3b
-117.8205428,33.6582777,3,LASSEN,,,,,,,f97a226a5870baa1
-117.8300606,33.6581056,10,CERRITO,,,,,,,d299a986081f2670
-117.8273234,33.6580644,18422,CULVER DR,,,,,,,1b2e6c0a72310b16
-117.8281987,33.6578373,16,VISTA,,,,,,,9c2d103059b2503b
-117.7031512,33.6591041,19,HAMMOND,,,,,,,1e86b491a3f7fe9e
-117.840992,33.656989,149,STANFORD,,,,,,,728c11644ecbbec4
-117.83932,33.6562296,23,STANFORD,,,,,,,abfc8d7756b4b2dc
-117.7164964,33.6574719,9300,TOLEDO WAY,,,,,,,9588a0d7726ac9b7
-117.8419078,33.6551842,152,STANFORD,,,,,,,e2b6521292fe06a6
-117.8150319,33.6552213,16,VALLEY VW,,,,,,,56ec8da6a5af5261
-117.7386731,33.655846,38,TECHNOLOGY DR W,,,,,,,15a85b8cfeea7471
-117.8387557,33.6545574,15,VASSAR AISLE,,,,,,,69e9fd2edb41be88
-117.7672807,33.6551474,1,JENNER,,,,,,,a8efaeb723c69d01
-117.8147528,33.654556,11,CHARITY,,,,,,,ddb731ca90f4fb2a
-117.8414485,33.6541067,546,STANFORD,,,,,,,4e1cc24464a45159
-117.820514,33.6540436,184,ROCKVIEW,,,,,,,908f8d27b6c33d82
-117.7070083,33.6625222,13700,ALTON PKWY,,,,,,,831cdffc4cbe1ae8
-117.7414649,33.6619207,15375,BARRANCA PKWY,,,,,,,ab58b3bda2c9ad22
-117.7796259,33.6611123,37,PEMBROKE,,,,,,,a6049018ff211c06
-117.7033622,33.6617028,28,HAMMOND,,,,,,,81b3f308fd0ec8a6
-117.7069437,33.6615472,20,FAIRBANKS,,,,,,,af3254a9115cb45b
-117.7802281,33.6608642,32,KELSEY LN,,,,,,,49a9ff0f33b577b8
-117.833793,33.6600912,24,NUEVO,,,,,,,ece274323b9cfe91
-117.8361258,33.6598201,6,FLORES,,,,,,,fe5743a3b7208641
-117.8044763,33.6600373,17502,ROSA DREW LN,,,,,,,b0b476562a8e0a62
-117.7533839,33.6602955,113,PACIFICA,,,,,,,9daf5b054f5c0a0a
-117.821543,33.6591384,15,KLAMATH,,,,,,,0cdd558788118b14
-117.8070032,33.6591887,17612,ROSA DREW LN,,,,,,,651353e22f2cf520
-117.8126199,33.6591339,1,BROADLEAF,,,,,,,b9b394acb3e94c53
-117.8312218,33.6587954,16,MONTANAS NORTE,,,,,,,17ce94b039fb568d
-117.8285616,33.6587818,15,RANA,,,,,,,d3d5bd80bea2b6f8
-117.8348891,33.6586509,56,ARBOLES,,,,,,,f7ef9eb12816a092
-117.8293488,33.6586899,G,SOLANA,,,,,,,263905d8881a5cec
-117.821452,33.6586452,3,KLAMATH,,,,,,,12f0a3d0a7abdb16
-117.8353318,33.6584132,42,ARBOLES,,,,,,,099f8d899fda3e88
-117.8338481,33.658355,4,PRADO,,,,,,,6b1a7aabf30a8955
-117.8300568,33.6583026,6,CERRITO,,,,,,,3fd76c7aee35b338
-117.8191374,33.6583806,14,GUNNISON,,,,,,,3534e2fb42584f0c
-117.7532776,33.6589408,6,VENTURE,,,,,,,81e15ea5ecfe55d6
-117.7698815,33.6586083,16269,LAGUNA CANYON RD,,,,,,,9f7a987b65a0da47
-117.8297226,33.6578375,21,CERRITO,,,,,,,43a8cb7d8fd3a274
-117.7960774,33.6708148,29,BRIARGLEN,,,,,,,134f6e2d0c03d541
-117.8313518,33.670486,3601,PARKVIEW LN,,,,,,,1cdcd9d1791cfe44
-117.8021693,33.6706915,6,CEDARLAKE,,,,,,,c45c485963f69eb1
-117.8134917,33.670558,G,FIRESTONE,,,,,,,494de6d0ba07b6dd
-117.8318397,33.6704031,3601,PARKVIEW LN,,,,,,,0b578f85917ce3de
-117.8296706,33.6703057,3701,PARKVIEW LN,,,,,,,e28a4a2b14d36ae0
-117.8154204,33.6703857,2,SNOWAPPLE,,,,,,,0264f78ef037294b
-117.7955375,33.6706671,7,BRIARGLEN,,,,,,,a2451b0277934c8d
-117.7977759,33.6705961,5,CARNELIAN,,,,,,,a1bc148dc31199e8
-117.7905896,33.6705861,1,KNOLLGLEN,,,,,,,6a862de17b9bfcde
-117.7970099,33.6705537,7,CHENILE,,,,,,,1e5ad77848060365
-117.8072935,33.6703958,26,LONGSHORE,,,,,,,784d4955795592a6
-117.7734393,33.6706934,60,LEMON GROVE,,,,,,,937dc47a4f4215b8
-117.8114411,33.67029,38,THICKET,,,,,,,fc3b36e032e08bfa
-117.8107913,33.6702443,8,THICKET,,,,,,,2ee6f64352311003
-117.7973622,33.6703486,4,CARNELIAN,,,,,,,094a44b305b17619
-117.7941516,33.6703814,5,BUTTONWOOD,,,,,,,30a075c00ec07d82
-117.8282242,33.6699789,3701,PARKVIEW LN,,,,,,,c39f75aa12f3023b
-117.8124136,33.670088,43,THICKET,,,,,,,22724256dd8cea00
-117.7937333,33.6702995,16,BUTTONWOOD,,,,,,,3ace9c2072173812
-117.7899411,33.6702367,1,KNOLLGLEN,,,,,,,2a3580619411191b
-117.8152259,33.6699306,10,SNOWAPPLE,,,,,,,07a0a4dede6eb7a6
-117.7971574,33.6701528,1,CHENILE,,,,,,,760d930a311c41d8
-117.8195047,33.6697754,3,FAIRSIDE,,,,,,,9c051272fc82c16b
-117.7824328,33.6702508,14,SASSAFRAS,,,,,,,f8d4576fe0822cc2
-117.8321089,33.6537168,19091,HARVARD AVE,SUITE 141,,,,,,e027e47e71e2fcd0
-117.8069036,33.6540268,21,ASCENSION,,,,,,,5557c499598e2162
-117.8380183,33.6533456,49,VASSAR AISLE,,,,,,,a85d747b467dc678
-117.8061738,33.6537946,24,ASCENSION,,,,,,,6db0e1f034e615cf
-117.8415153,33.6531846,611,STANFORD,,,,,,,f7f30bee363f1a56
-117.807664,33.6535759,23,TRINITY,,,,,,,274027019537269c
-117.8148032,33.6533643,8,HOPE,,,,,,,0fedb4e86ebd171e
-117.833951,33.6530029,177,AMHERST AISLE,,,,,,,536e258c13d216cd
-117.8155476,33.6531282,1,FAITH,,,,,,,58facd761d0d0d50
-117.8267708,33.6527765,2,GEORGETOWN,,,,,,,8f73bf37f774e35f
-117.8417871,33.6526417,547,STANFORD,,,,,,,ca8a4c2d82600291
-117.8198548,33.6528138,104,ROCKVIEW,,,,,,,aea197fda089b7db
-117.8329459,33.6524401,19091,HARVARD AVE,SUITE 130,,,,,,ede627f5fac9cf04
-117.8138102,33.6527139,36,CHARITY,,,,,,,944591e84a775af4
-117.820589,33.6525404,77,ROCKVIEW,,,,,,,eec98f776461a145
-117.7331192,33.6535087,12,MAUCHLY,,,,,,,7ca592ce06f5d7f1
-117.8384175,33.6521026,1136,STANFORD,,,,,,,42eb914a8675170a
-117.8296691,33.6521399,68,GEORGETOWN,,,,,,,c2e8461c421664f5
-117.8207122,33.6521924,69,ROCKVIEW,,,,,,,552de64f20cbe3fa
-117.8144225,33.6521862,22,FAITH,,,,,,,6826570e39966f65
-117.8141507,33.6519943,26,FAITH,,,,,,,135d2f1b2bc3f568
-117.8367999,33.6515807,1202,STANFORD,,,,,,,40d5690c7b3724b6
-117.8144073,33.651766,19,DAYSTAR,,,,,,,80c9e117d558b651
-117.8201723,33.6516045,33,ROCKVIEW,,,,,,,2e6c3593c9518443
-117.7896081,33.6648468,300,SAINT VINCENT,,,,,,,1b5ba8baa70e6245
-117.8291644,33.6645572,34,NAVARRE,,,,,,,f7087107de4d0906
-117.7970646,33.6649897,76,GREENMOOR,,,,,,,24f95d2fc7b72e04
-117.7956815,33.6649725,15,FALLINGSTAR,,,,,,,d3c559ece288f759
-117.7949956,33.664888,26,SPRINGFLOWER,,,,,,,c1aa46d01c0f64ac
-117.7972127,33.6649073,G,GREENMOOR,,,,,,,52185b43ee227b85
-117.777061,33.6649605,9,HIGHFIELD GLN,,,,,,,52b2a06f09cd2aee
-117.7909015,33.664494,552,SAINT VINCENT,,,,,,,400b6be587d673d7
-117.7779113,33.6647192,22,HIGHFIELD GLN,,,,,,,3f9ed62f93ccc635
-117.7775747,33.6644493,23,HIGHFIELD GLN,,,,,,,a81f4c6c80e01dca
-117.7794102,33.6641606,20,JAPONICA,,,,,,,2ec71e7b02d10d4e
-117.7798583,33.6640709,30,JAPONICA,,,,,,,3244bd202b6d1b32
-117.789005,33.6637363,652,SAINT VINCENT,,,,,,,2bd3868a00ba91a6
-117.7848546,33.6637013,10,BIRCHWOOD,,,,,,,810b039c517ec5b1
-117.7798422,33.6636084,6,JAPONICA,,,,,,,05dd4c29be406555
-117.7746866,33.6632453,400,OAKGLEN,,,,,,,6b6fe4714d47af42
-117.704893,33.6629844,19,MUSICK,,,,,,,bc26cf1eaacdb7cb
-117.7092102,33.6627234,13805,ALTON PKWY,,,,,,,4d47b34fb4daddc9
-117.7782448,33.6616714,52,PEMBROKE,,,,,,,eefeb8eb8a59f7ff
-117.7808068,33.6612919,12,KELSEY LN,,,,,,,6ed1dfd0eaeee2e8
-117.8346189,33.6602968,2,ARBOLES,,,,,,,b79b62d7fee3bfed
-117.7531286,33.6609319,125,PACIFICA,,,,,,,7cf3c7cc001cc6d1
-117.8353175,33.6601004,14,ARBOLES,,,,,,,5ed417fd2950bd81
-117.7053281,33.6615543,1,MUSICK,,,,,,,343e2a82ae3e3656
-117.8345731,33.6598682,2,PALOS,,,,,,,902fd1bd086cd333
-117.7733983,33.6484408,2065,KNOLLCREST,,,,,,,0f1eed9d7a6b1739
-117.8169569,33.6477623,8,CRYSTAL POOL,,,,,,,302263fdd45d16ad
-117.7116111,33.6487347,2,FLEMING,,,,,,,99af13428e2f85a5
-117.7982052,33.6475642,45,MIRADOR,,,,,,,ccd3332d278a2a5e
-117.8101391,33.6467079,10,RIPPLING STREAM,,,,,,,e170959d5a6d1a8b
-117.8115053,33.6426977,1,AURORA,,,,,,,2837ea1e72a4f24e
-117.8105288,33.6384179,131,STARCREST,,,,,,,d983f0c255cff1eb
-117.8016902,33.6369298,21,HILLGRASS,,,,,,,fed423b0ff48a028
-117.8008281,33.6368476,11,MOONRAY,,,,,,,86e163cb1c9cc4b5
-117.7752976,33.6448232,117,BOTTLEBRUSH,,,,,,,009ec6a0b3c04faf
-117.8059052,33.6443875,22,BRIGMORE AISLE,,,,,,,14a6fd57d71b6f7a
-117.7713801,33.6447625,135,WEATHERVANE,,,,,,,fbf90f20be157c07
-117.8096396,33.6461488,18,RIPPLING STREAM,,,,,,,5dc47951180b19b5
-117.8056785,33.6460391,2,BRIGADIER,,,,,,,3b66b20609cf0135
-117.8037242,33.6459462,18,BRIGADIER,,,,,,,af808473dccde136
-117.7225104,33.6463048,3,STERLING,,,,,,,cbffa96568179577
-117.8114101,33.6453601,2,STILLWATER,,,,,,,46c4fe14683b47a4
-117.8044637,33.6452643,4,NIDDEN,,,,,,,8c568911cad5d3e1
-117.8115747,33.6451201,48,SYCAMORE CRK,,,,,,,4cbf184702ed4620
-117.8119181,33.6449702,44,SYCAMORE CRK,,,,,,,5c5e03262facbd54
-117.8100016,33.6447355,17,STILLWATER,,,,,,,5f26048d694dab78
-117.803749,33.6440536,304,STONECLIFFE AISLE,,,,,,,3f5ac29d2e102626
-117.7757439,33.6443153,110,BOTTLEBRUSH,,,,,,,1deae89f01ece47a
-117.8382098,33.6417038,42,SCHUBERT CT,,,,,,,c966442d96f513bf
-117.8395535,33.6407773,10,THOMPSON CT,,,,,,,c4dfeef53e812057
-117.8397308,33.6407504,12,THOMPSON CT,,,,,,,279b8057c6f8f554
-117.8390528,33.6392307,2,OWEN CT,,,,,,,ba28348aa2bc0317
-117.8394198,33.6401307,18,PERKINS CT,,,,,,,ef68dbaf64275988
-117.8394589,33.6399328,20,PERKINS CT,,,,,,,21c0fba0e379d701
-117.836282,33.6378184,23,ZOLA CT,,,,,,,d7b9182b85c5023f
-117.8361424,33.6378607,25,ZOLA CT,,,,,,,c76e9d0b5743247f
-117.7433666,33.6935177,609,CANTOR,,,,,,,ef07d30ce77b89ba
-117.7426262,33.6938356,625,CANTOR,,,,,,,73e328dd226b4c3e
-117.7440304,33.6938674,417,CANTOR,,,,,,,8c8a8fbd8c380cd4
-117.7430419,33.6943615,516,CANTOR,,,,,,,143397d7f1597592
-117.7448135,33.6944894,222,CANTOR,,,,,,,93bfe66bdad1f4ba
-117.7436898,33.6944914,310,CANTOR,,,,,,,ca8e8277ab55e2b1
-117.7442279,33.694905,200,CANTOR,,,,,,,b61985ef4681ec44
-117.7444665,33.6950744,203,CANTOR,,,,,,,408ffb1faaebf189
-117.74274,33.6951757,717,CANTOR,,,,,,,96ff8b88db29d1f1
-117.7431004,33.6947826,537,CANTOR,,,,,,,c7475d743b6313b1
-117.791844,33.6397092,35,PRAIRIE GRASS,,,,,,,88b7094588899823
-117.8251627,33.6283747,58,SHADY LN,,,,,,,391a928bd9e61587
-117.8238478,33.6281511,24,HEDGEROW,,,,,,,31ed1ab23d16e436
-117.8237209,33.6282755,22,HEDGEROW,,,,,,,6a0c772ec958aadb
-117.8222033,33.6290424,22,TOPIARY,,,,,,,b5bae0689e47a533
-117.7814358,33.729241,700,MARKETVIEW,,,,,,,707a49aaf2bb3ae9
-117.7801832,33.7292423,631,MARKETVIEW,,,,,,,ff110145bd236729
-117.818386,33.6929982,28,SWEET SHADE,,,,,,,4c9b104a99601ed6
-117.7816221,33.649999,81,PASSAGE,,,,,,,c8eb22363b4e3810
-117.7044702,33.6544058,14155,BAKE PKWY,,,,,,,ee2abe12a7e8d902
-117.7124549,33.6542968,9500,TOLEDO WAY,,,,,,,f6089a00b950e451
-117.8308685,33.6528449,19091,HARVARD AVE,SUITE 157,,,,,,6263a18408a7ff85
-117.8072383,33.6531545,28,TRINITY,,,,,,,b5da39ce61ce994b
-117.8208254,33.6529298,93,ROCKVIEW,,,,,,,5ebadcea6675cea3
-117.8283487,33.6527373,42,GEORGETOWN,,,,,,,feb9d497eef4527d
-117.821057,33.6528342,97,ROCKVIEW,,,,,,,dc879cc0e1d33310
-117.8409762,33.6523857,417,STANFORD,,,,,,,523dfefbbb1c4fa2
-117.806979,33.6527791,41,ASCENSION,,,,,,,ab90dc0c8517c3d8
-117.8200591,33.6525921,96,ROCKVIEW,,,,,,,ea92b6d8057dd8a0
-117.7168286,33.6534577,18,HUGHES,,,,,,,b51296a105ca8db8
-117.8148373,33.6524273,16,FAITH,,,,,,,72ef9e8fde00368b
-117.8071815,33.6524357,50,ASCENSION,,,,,,,f56b0ae7c6652228
-117.8388854,33.6520218,1160,STANFORD,,,,,,,9de0da0b9a5cc8f7
-117.8079886,33.6523429,7,BLESSING,,,,,,,0f256e0b195bfe91
-117.8148124,33.6520477,11,DAYSTAR,,,,,,,60db6bca341f287e
-117.815437,33.6519185,8,DAYSTAR,,,,,,,d6f9b174cd5a3d8a
-117.8069971,33.6520206,19,BLESSING,,,,,,,9195d403b9e60938
-117.8080709,33.6518932,8,BLESSING,,,,,,,a9b2522a6d35f92a
-117.7103376,33.6523712,9700,TOLEDO WAY,,,,,,,fadfc3ecdab57340
-117.8195309,33.651427,12,ROCKVIEW,,,,,,,a4b6b711dd82699e
-117.8270967,33.6513015,71,OXFORD,,,,,,,480f84d44a01afef
-117.8275051,33.6511732,55,OXFORD,,,,,,,dee062380c5ab3dd
-117.8357778,33.648231,149,BERKELEY,,,,,,,be04016f10b57baa
-117.7125252,33.6474989,3,GOODYEAR,,,,,,,921f11fa34537a71
-117.8169876,33.6484744,12,RAINBOW FALLS,,,,,,,e652d6ca185c08ff
-117.8165687,33.648304,1,COOL BROOK,,,,,,,dcfd5e265b3981ce
-117.7119904,33.6490675,7,CHRYSLER,,,,,,,31f22b9aa2d1528b
-117.816331,33.6476919,36,COOL BROOK,,,,,,,b630830a23359d0a
-117.7365747,33.6482482,7,TECHNOLOGY DR W,,,,,,,264d737e78b734cf
-117.8103501,33.6472769,7,RIPPLING STREAM,,,,,,,72d0af1ad2229074
-117.8097813,33.6470541,13,RIPPLING STREAM,,,,,,,db0b8b50de09fe13
-117.8096086,33.6469605,15,RIPPLING STREAM,,,,,,,1e7efc368e513bc0
-117.8038666,33.6427911,248,STONECLIFFE AISLE,,,,,,,2b1769a313c6921f
-117.8119507,33.6383957,2,ARISTOTLE,,,,,,,1f8d427dc437a911
-117.8023223,33.6343108,13,SUNRISE,,,,,,,e6047f6ce36d840f
-117.8380501,33.6304596,412,TURTLE CREST DR,,,,,,,97823d3503e40737
-117.802613,33.6445083,18,MERYTON,,,,,,,4013b6afe3d6cf1b
-117.7754776,33.6447856,115,BOTTLEBRUSH,,,,,,,0dfa1f7e73a1630b
-117.8136128,33.6461258,19,SYCAMORE CRK,,,,,,,8c6b262f0fbc8433
-117.8041892,33.6456327,1,NIDDEN,,,,,,,87684c69fd0a3ae9
-117.8077012,33.6454319,1,CHARLOTTE,,,,,,,cfef6a74fb15ff18
-117.8053655,33.6454496,10,BRIGADIER,,,,,,,ccc9043562738492
-117.8028482,33.6448414,14,MERYTON,,,,,,,1b47b3d91a50c15a
-117.8101647,33.6446628,19,STILLWATER,,,,,,,829079444c240e76
-117.7205708,33.644947,4,THOMAS,,,,,,,2f406b4ccb4a741d
